0,1,3
15/01/2002,6:00,HURTOENTIDADESCOMERCIALES
23/01/2002,11:45,HURTOINTERIORDEVEHICULO
01/01/2012,0:00,HURTOENTIDADESCOMERCIALES
01/01/2012,16:00,HURTOAUTOMOTORES
01/01/2012,19:40,HURTOPERSONAS
02/01/2012,0:00,HURTOENTIDADESCOMERCIALES
02/01/2012,20:20,HURTOMOTOCICLETAS
02/01/2012,9:20,HURTOPERSONAS
03/01/2012,14:30,HURTOPERSONAS
03/01/2012,11:20,HURTOPERSONAS
03/01/2012,11:30,HURTOPERSONAS
03/01/2012,12:30,HURTOINTERIORDEVEHICULO
04/01/2012,0:00,HURTOENTIDADESCOMERCIALES
04/01/2012,15:30,HURTOMOTOCICLETAS
04/01/2012,20:00,HURTOAUTOMOTORES
04/01/2012,20:40,HURTOPERSONAS
04/01/2012,14:30,HURTOPERSONAS
05/01/2012,21:40,HURTOPERSONAS
05/01/2012,17:00,HURTOPERSONAS
05/01/2012,11:30,HURTOPERSONAS
05/01/2012,21:30,HURTOMOTOCICLETAS
05/01/2012,9:20,HURTOPERSONAS
06/01/2012,21:00,HURTOMOTOCICLETAS
16/01/2002,8:00,HURTOMOTOCICLETAS
06/01/2012,20:00,HURTOMOTOCICLETAS
06/01/2012,20:30,HURTOENTIDADESCOMERCIALES
07/01/2012,0:00,HURTOPERSONAS
07/01/2012,5:30,HURTOMOTOCICLETAS
07/01/2012,8:30,HURTOPERSONAS
07/01/2012,14:31,HURTOPERSONAS
07/01/2012,15:30,HURTOPERSONAS
07/01/2012,18:30,HURTOMOTOCICLETAS
08/01/2012,8:00,HURTOPERSONAS
08/01/2012,6:00,HURTOMOTOCICLETAS
08/01/2012,19:00,HURTOPERSONAS
08/01/2012,15:30,HURTOPERSONAS
09/01/2012,14:45,HURTOMOTOCICLETAS
09/01/2012,0:00,HURTOMOTOCICLETAS
10/01/2012,6:20,HURTOMOTOCICLETAS
10/01/2012,17:00,HURTOPERSONAS
10/01/2012,4:00,HURTOPERSONAS
11/01/2012,15:30,HURTOPERSONAS
30/01/2012,20:00,HURTOMOTOCICLETAS
11/01/2012,14:00,HURTOPERSONAS
11/01/2012,16:40,HURTOENTIDADESCOMERCIALES
11/01/2012,15:30,HURTOPERSONAS
11/01/2012,19:50,HURTOPERSONAS
11/01/2012,18:15,HURTOPERSONAS
12/01/2012,15:00,HURTOAUTOMOTORES
12/01/2012,0:00,HURTOPERSONAS
12/01/2012,0:00,HURTOPERSONAS
12/01/2012,19:03,HURTOPERSONAS
12/01/2012,10:00,HURTOPERSONAS
12/01/2012,14:30,HURTOENTIDADESCOMERCIALES
12/01/2012,15:15,HURTOPERSONAS
12/01/2012,19:00,HURTOMOTOCICLETAS
12/01/2012,19:00,HURTOAUTOMOTORES
13/01/2012,23:30,HURTOPERSONAS
13/01/2012,12:00,HURTOPERSONAS
13/01/2012,11:25,HURTOPERSONAS
13/01/2012,0:00,HURTOPERSONAS
14/01/2012,18:00,HURTOPERSONAS
14/01/2012,19:00,HURTOPERSONAS
14/01/2012,6:30,HURTOAUTOMOTORES
14/01/2012,14:00,HURTOPERSONAS
14/01/2012,12:20,HURTOMOTOCICLETAS
14/01/2012,0:00,HURTOPERSONAS
14/01/2012,9:00,HURTOPERSONAS
14/01/2012,9:09,HURTOPERSONAS
15/01/2012,18:00,HURTOPERSONAS
15/01/2012,12:45,HURTOENTIDADESCOMERCIALES
15/01/2012,22:10,HURTOPERSONAS
15/01/2012,11:20,HURTOPERSONAS
15/01/2012,2:00,HURTOPERSONAS
16/01/2012,21:00,HURTOMOTOCICLETAS
16/01/2012,11:00,HURTOPERSONAS
16/01/2012,8:30,HURTOMOTOCICLETAS
16/01/2012,0:00,HURTOPERSONAS
16/01/2012,19:15,HURTOMOTOCICLETAS
17/01/2012,12:35,HURTOPERSONAS
17/01/2012,9:15,HURTOPERSONAS
17/01/2012,12:41,HURTOPERSONAS
21/01/2012,18:10,HURTOPERSONAS
17/01/2012,10:40,OTRO
17/01/2012,16:30,HURTOPERSONAS
18/01/2012,11:10,HURTOPERSONAS
18/01/2012,15:50,HURTOPERSONAS
18/01/2012,12:30,HURTOENTIDADESCOMERCIALES
18/01/2012,11:30,HURTOPERSONAS
19/01/2012,21:00,HURTOPERSONAS
19/01/2012,15:40,HURTOMOTOCICLETAS
19/01/2012,12:15,HURTOMOTOCICLETAS
19/01/2012,8:15,HURTOPERSONAS
19/01/2012,13:00,HURTOENTIDADESCOMERCIALES
20/01/2012,8:50,HURTOENTIDADESCOMERCIALES
20/01/2012,19:00,HURTOMOTOCICLETAS
20/01/2012,15:00,HURTOPERSONAS
20/01/2012,10:45,HURTOPERSONAS
20/01/2012,21:00,HURTOPERSONAS
20/01/2012,0:00,HURTOENTIDADESCOMERCIALES
20/01/2012,12:50,HURTOPERSONAS
20/01/2012,14:50,HURTOENTIDADESCOMERCIALES
20/01/2012,10:50,HURTOPERSONAS
20/01/2012,12:55,HURTOPERSONAS
20/01/2012,21:20,HURTOPERSONAS
20/01/2012,15:20,HURTOPERSONAS
20/01/2012,14:10,HURTOPERSONAS
20/01/2012,21:15,HURTOPERSONAS
20/01/2012,22:00,HURTOPERSONAS
21/01/2012,6:20,HURTOMOTOCICLETAS
21/01/2012,19:00,HURTOPERSONAS
22/01/2012,19:00,HURTOPERSONAS
22/01/2012,10:00,HURTOPERSONAS
22/01/2012,10:30,HURTOINTERIORDEVEHICULO
23/01/2012,10:00,HURTOPERSONAS
23/01/2012,0:00,HURTOMOTOCICLETAS
23/01/2012,0:00,HURTOPERSONAS
23/01/2012,20:30,HURTOPERSONAS
23/01/2012,11:50,HURTOPERSONAS
23/01/2012,12:55,HURTOPERSONAS
23/01/2012,21:15,HURTOPERSONAS
23/01/2012,17:40,HURTOPERSONAS
23/01/2012,15:20,OTRO
23/01/2012,14:10,HURTOPERSONAS
23/01/2012,13:00,HURTOENTIDADESCOMERCIALES
23/01/2012,21:15,HURTOPERSONAS
24/01/2012,22:00,HURTOPERSONAS
24/01/2012,6:20,OTRO
24/01/2012,19:00,HURTOPERSONAS
24/01/2012,19:00,HURTOPERSONAS
25/01/2012,10:00,HURTOENTIDADESCOMERCIALES
25/01/2012,10:30,HURTOINTERIORDEVEHICULO
25/01/2012,12:00,HURTOAUTOMOTORES
25/01/2012,19:00,HURTOPERSONAS
25/01/2012,15:00,HURTOENTIDADESCOMERCIALES
25/01/2012,10:30,OTRO
26/01/2012,17:45,OTRO
26/01/2012,15:00,HURTOENTIDADESCOMERCIALES
26/01/2012,8:50,OTRO
26/01/2012,21:28,HURTOPERSONAS
26/01/2012,22:30,OTRO
26/01/2012,19:00,HURTOPERSONAS
26/01/2012,0:00,HURTOPERSONAS
26/01/2012,10:16,HURTOPERSONAS
27/01/2012,16:57,HURTOPERSONAS
27/01/2012,16:00,HURTOPERSONAS
27/01/2012,10:32,HURTOPERSONAS
27/01/2012,23:57,HURTOPERSONAS
27/01/2012,0:00,HURTOPERSONAS
28/01/2012,0:00,OTRO
28/01/2012,19:30,HURTOENTIDADESCOMERCIALES
28/01/2012,4:30,HURTOINTERIORDEVEHICULO
28/01/2012,20:30,HURTOAUTOMOTORES
29/01/2012,0:00,HURTOPERSONAS
29/01/2012,0:00,HURTOPERSONAS
29/01/2012,0:00,HURTOPERSONAS
29/01/2012,0:00,HURTOENTIDADESCOMERCIALES
29/01/2012,0:00,HURTOPERSONAS
29/01/2012,0:00,HURTOPERSONAS
29/01/2012,10:30,HURTOENTIDADESCOMERCIALES
29/01/2012,0:00,HURTOINTERIORDEVEHICULO
29/01/2012,20:45,HURTOPERSONAS
29/01/2012,14:00,HURTOENTIDADESCOMERCIALES
30/01/2012,23:35,HURTOAUTOMOTORES
30/01/2012,6:30,HURTOAUTOMOTORES
30/01/2012,14:30,HURTOPERSONAS
30/01/2012,23:08,HURTOPERSONAS
30/01/2012,10:40,HURTOAUTOMOTORES
30/01/2012,9:00,HURTOPERSONAS
31/01/2012,9:15,HURTOINTERIORDEVEHICULO
31/01/2012,12:00,HURTOPERSONAS
31/01/2012,0:00,HURTOPERSONAS
31/01/2012,12:30,HURTOPERSONAS
01/02/2012,0:00,HURTOPERSONAS
01/02/2012,18:30,OTRO
01/02/2012,9:00,HURTOPERSONAS
01/02/2012,17:30,HURTOPERSONAS
01/02/2012,0:00,HURTOPERSONAS
01/02/2012,0:00,HURTOENTIDADESCOMERCIALES
01/02/2012,7:10,HURTOINTERIORDEVEHICULO
01/02/2012,12:40,HURTOAUTOMOTORES
01/02/2012,6:00,HURTOPERSONAS
11/06/2012,0:00,HURTOPERSONAS
01/02/2012,10:20,HURTOAUTOMOTORES
02/02/2012,12:30,HURTOPERSONAS
04/06/2012,19:15,HURTOAUTOMOTORES
02/02/2012,7:10,HURTOPERSONAS
02/02/2012,11:00,HURTOENTIDADESCOMERCIALES
11/06/2012,20:30,HURTOPERSONAS
02/02/2012,0:00,HURTOMOTOCICLETAS
02/02/2012,20:40,HURTOENTIDADESCOMERCIALES
02/02/2012,0:00,HURTOENTIDADESCOMERCIALES
02/02/2012,11:00,HURTOPERSONAS
02/02/2012,0:00,HURTOPERSONAS
02/02/2012,7:40,HURTOPERSONAS
02/02/2012,0:00,HURTOPERSONAS
02/02/2012,18:10,HURTOPERSONAS
02/02/2012,10:30,HURTOENTIDADESCOMERCIALES
02/02/2012,10:17,HURTOAUTOMOTORES
03/02/2012,19:00,HURTOAUTOMOTORES
03/02/2012,23:40,HURTOPERSONAS
04/02/2012,9:30,HURTOPERSONAS
04/02/2012,19:30,HURTOAUTOMOTORES
04/02/2012,11:15,HURTOPERSONAS
04/02/2012,11:30,HURTOPERSONAS
04/02/2012,20:30,HURTOAUTOMOTORES
04/02/2012,0:30,HURTOENTIDADESCOMERCIALES
04/02/2012,8:10,HURTOENTIDADESCOMERCIALES
04/02/2012,0:00,HURTOENTIDADESCOMERCIALES
05/02/2012,0:00,HURTOAUTOMOTORES
06/02/2012,11:00,HURTOENTIDADESCOMERCIALES
06/02/2012,11:40,HURTOPERSONAS
06/02/2012,16:00,HURTOPERSONAS
06/02/2012,10:30,HURTOPERSONAS
06/02/2012,10:50,HURTOPERSONAS
06/02/2012,20:30,HURTOPERSONAS
07/02/2012,19:00,HURTOPERSONAS
07/02/2012,14:30,HURTOPERSONAS
07/02/2012,8:00,HURTOAUTOMOTORES
07/02/2012,7:00,HURTOINTERIORDEVEHICULO
07/02/2012,9:00,HURTOPERSONAS
08/02/2012,23:30,HURTOPERSONAS
08/02/2012,12:15,HURTOPERSONAS
08/02/2012,12:30,HURTOPERSONAS
08/02/2012,12:00,HURTOENTIDADESCOMERCIALES
08/02/2012,17:15,HURTOPERSONAS
09/02/2012,12:30,HURTOPERSONAS
09/02/2012,6:00,HURTOPERSONAS
09/02/2012,18:00,HURTOPERSONAS
10/02/2012,21:00,HURTOAUTOMOTORES
10/02/2012,7:15,HURTOAUTOMOTORES
10/02/2012,21:30,HURTOPERSONAS
10/02/2012,4:20,HURTOAUTOMOTORES
10/02/2012,0:00,HURTOPERSONAS
10/02/2012,0:00,HURTOPERSONAS
10/02/2012,14:00,HURTOENTIDADESCOMERCIALES
11/02/2012,19:30,HURTOPERSONAS
11/02/2012,11:30,HURTOPERSONAS
12/02/2012,21:00,HURTOAUTOMOTORES
12/02/2012,19:30,HURTOAUTOMOTORES
12/02/2012,0:00,HURTOINTERIORDEVEHICULO
12/02/2012,9:30,HURTOINTERIORDEVEHICULO
13/02/2012,10:30,HURTOPERSONAS
13/02/2012,0:00,HURTOAUTOMOTORES
13/02/2012,0:00,HURTOAUTOMOTORES
14/02/2012,9:20,HURTOENTIDADESCOMERCIALES
14/02/2012,17:00,HURTOINTERIORDEVEHICULO
14/02/2012,22:30,HURTOAUTOMOTORES
14/02/2012,22:30,HURTOAUTOMOTORES
14/02/2012,11:50,HURTOPERSONAS
14/02/2012,20:10,HURTOPERSONAS
14/02/2012,0:00,ABIGEATO
15/02/2012,22:00,HURTOAUTOMOTORES
15/02/2012,16:30,HURTOPERSONAS
15/02/2012,15:25,HURTOPERSONAS
15/02/2012,0:00,HURTOPERSONAS
15/02/2012,0:00,HURTOPERSONAS
15/02/2012,6:00,HURTOPERSONAS
15/02/2012,10:30,HURTOPERSONAS
16/02/2012,9:10,HURTOPERSONAS
16/02/2012,11:45,HURTOPERSONAS
16/02/2012,17:00,HURTOPERSONAS
16/02/2012,16:00,HURTOPERSONAS
16/02/2012,11:10,HURTOPERSONAS
16/02/2012,12:00,HURTOPERSONAS
16/02/2012,2:00,HURTOPERSONAS
16/02/2012,9:20,HURTOPERSONAS
16/02/2012,13:30,HURTOPERSONAS
17/02/2012,9:20,HURTOPERSONAS
17/02/2012,17:00,HURTOPERSONAS
17/02/2012,11:30,HURTOPERSONAS
17/02/2012,11:05,HURTOPERSONAS
17/02/2012,22:10,HURTOPERSONAS
17/02/2012,20:30,HURTOPERSONAS
17/02/2012,11:00,HURTOPERSONAS
17/02/2012,9:20,HURTOPERSONAS
18/02/2012,20:40,HURTOPERSONAS
18/02/2012,23:30,HURTOPERSONAS
18/02/2012,18:00,HURTOPERSONAS
19/02/2012,11:00,HURTOPERSONAS
19/02/2012,11:20,HURTOPERSONAS
20/02/2012,12:45,HURTOPERSONAS
20/02/2012,10:40,HURTOPERSONAS
21/02/2012,9:09,HURTOPERSONAS
21/02/2012,14:00,HURTOPERSONAS
21/02/2012,9:00,HURTOPERSONAS
21/02/2012,8:58,HURTOPERSONAS
21/01/2012,18:10,HURTOPERSONAS
21/02/2012,19:00,HURTOPERSONAS
21/02/2012,16:10,HURTOPERSONAS
21/02/2012,12:00,HURTOPERSONAS
22/02/2012,18:15,HURTOPERSONAS
22/02/2012,11:25,HURTOPERSONAS
22/02/2012,0:00,HURTOPERSONAS
22/02/2012,0:00,HURTOPERSONAS
22/02/2012,15:15,HURTOPERSONAS
23/02/2012,9:35,HURTOPERSONAS
23/02/2012,14:31,HURTOPERSONAS
23/02/2012,19:03,HURTOPERSONAS
23/02/2012,14:25,HURTOPERSONAS
23/02/2012,0:00,HURTOPERSONAS
24/02/2012,0:00,HURTOPERSONAS
24/02/2012,10:00,HURTOPERSONAS
27/02/2012,18:00,HURTOPERSONAS
27/02/2012,19:50,HURTOPERSONAS
27/02/2012,0:00,HURTOPERSONAS
27/02/2012,14:00,HURTOPERSONAS
28/02/2012,4:00,HURTOPERSONAS
28/02/2012,9:15,HURTOPERSONAS
28/02/2012,17:00,HURTOPERSONAS
28/02/2012,19:00,HURTOPERSONAS
29/02/2012,7:00,HURTOPERSONAS
29/02/2012,19:30,HURTOPERSONAS
29/02/2012,15:30,HURTOPERSONAS
29/02/2012,8:15,HURTOPERSONAS
29/02/2012,21:00,HURTOPERSONAS
29/02/2012,11:30,HURTOPERSONAS
29/02/2012,0:00,HURTOPERSONAS
01/03/2012,10:45,HURTOPERSONAS
01/03/2012,8:30,HURTOPERSONAS
02/03/2012,13:00,HURTOPERSONAS
02/03/2012,15:00,HURTOPERSONAS
02/03/2012,8:00,HURTOPERSONAS
02/03/2012,21:00,HURTOPERSONAS
03/03/2012,10:00,HURTOPERSONAS
04/03/2012,14:00,HURTOPERSONAS
04/03/2012,12:25,HURTOPERSONAS
04/03/2012,11:30,HURTOPERSONAS
04/03/2012,11:30,HURTOPERSONAS
05/03/2012,10:30,HURTOPERSONAS
05/03/2012,20:20,HURTOPERSONAS
05/03/2012,14:10,HURTOPERSONAS
05/03/2012,12:55,HURTOPERSONAS
05/03/2012,1:45,HURTOPERSONAS
05/03/2012,17:00,HURTOPERSONAS
05/03/2012,20:00,HURTOPERSONAS
05/03/2012,11:00,HURTOPERSONAS
06/03/2012,15:20,HURTOPERSONAS
06/03/2012,0:00,HURTOPERSONAS
06/03/2012,0:00,HURTOPERSONAS
07/03/2012,10:50,HURTOPERSONAS
07/03/2012,16:30,HURTOPERSONAS
07/03/2012,15:40,HURTOPERSONAS
07/03/2012,0:00,HURTOPERSONAS
07/03/2012,12:15,HURTOPERSONAS
07/03/2012,0:00,HURTOPERSONAS
08/03/2012,10:50,HURTOPERSONAS
08/03/2012,17:40,HURTOPERSONAS
09/03/2012,18:45,HURTOPERSONAS
09/03/2012,13:18,HURTOPERSONAS
09/03/2012,13:30,HURTOPERSONAS
09/03/2012,0:00,HURTOPERSONAS
10/03/2012,15:18,HURTOPERSONAS
10/03/2012,13:30,HURTOPERSONAS
10/03/2012,10:00,HURTOPERSONAS
10/03/2012,0:00,HURTOPERSONAS
10/03/2012,12:55,HURTOPERSONAS
10/03/2012,0:00,HURTOPERSONAS
11/03/2012,17:20,HURTOPERSONAS
11/03/2012,17:05,HURTOPERSONAS
11/03/2012,16:00,HURTOPERSONAS
11/03/2012,0:00,HURTOPERSONAS
12/03/2012,11:50,HURTOPERSONAS
12/03/2012,0:00,HURTOPERSONAS
12/03/2012,13:30,HURTOPERSONAS
12/03/2012,5:30,HURTOPERSONAS
12/03/2012,15:00,HURTOPERSONAS
22/02/2012,16:00,HURTOPERSONAS
12/03/2012,0:00,HURTOPERSONAS
13/03/2012,0:00,HURTOPERSONAS
13/03/2012,10:00,HURTOPERSONAS
13/03/2012,16:01,HURTOPERSONAS
13/03/2012,21:00,HURTOPERSONAS
13/03/2012,14:50,HURTOPERSONAS
14/03/2012,14:00,HURTOPERSONAS
14/03/2012,0:00,HURTOPERSONAS
14/03/2012,0:00,HURTOPERSONAS
15/03/2012,0:00,HURTOPERSONAS
15/03/2012,16:00,HURTOPERSONAS
15/03/2012,19:30,HURTOPERSONAS
15/03/2012,13:00,HURTOPERSONAS
16/03/2012,11:40,HURTOPERSONAS
16/03/2012,0:00,HURTOPERSONAS
17/03/2012,0:00,HURTOPERSONAS
17/03/2012,0:00,HURTOPERSONAS
04/03/2012,6:00,HURTOPERSONAS
17/03/2012,20:30,HURTOPERSONAS
17/03/2012,17:00,HURTOPERSONAS
05/03/2012,17:45,HURTOPERSONAS
18/03/2012,0:00,HURTOPERSONAS
18/03/2012,14:40,HURTOPERSONAS
18/03/2012,17:30,HURTOPERSONAS
18/03/2012,17:50,HURTOPERSONAS
18/03/2012,0:00,HURTOPERSONAS
18/03/2012,13:30,HURTOPERSONAS
19/03/2012,22:00,HURTOPERSONAS
19/03/2012,12:00,HURTOPERSONAS
20/03/2012,0:00,HURTOPERSONAS
20/03/2012,13:00,HURTOPERSONAS
20/03/2012,0:00,HURTOPERSONAS
20/03/2012,8:30,HURTOPERSONAS
20/03/2012,18:30,HURTOPERSONAS
21/03/2012,11:15,HURTOPERSONAS
21/03/2012,8:00,HURTOPERSONAS
21/03/2012,0:00,HURTOPERSONAS
22/03/2012,11:15,HURTOPERSONAS
22/03/2012,19:00,HURTOPERSONAS
23/03/2012,0:00,HURTOPERSONAS
23/03/2012,0:00,HURTOPERSONAS
23/03/2012,15:00,HURTOPERSONAS
23/03/2012,18:00,HURTOPERSONAS
12/03/2012,13:00,HURTOPERSONAS
23/03/2012,10:40,HURTOPERSONAS
23/03/2012,21:15,HURTOPERSONAS
24/03/2012,0:00,HURTOPERSONAS
26/03/2012,9:00,HURTOPERSONAS
26/03/2012,8:30,HURTOPERSONAS
26/03/2012,0:00,HURTOPERSONAS
26/03/2012,21:00,HURTOPERSONAS
27/03/2012,21:25,HURTOPERSONAS
27/03/2012,11:33,HURTOPERSONAS
28/03/2012,1:00,HURTOPERSONAS
28/03/2012,0:00,HURTOPERSONAS
28/03/2012,2:00,HURTOPERSONAS
28/03/2012,0:00,HURTOPERSONAS
28/03/2012,21:30,HURTOPERSONAS
29/03/2012,0:00,HURTOPERSONAS
29/03/2012,21:28,HURTOPERSONAS
29/03/2012,15:30,HURTOPERSONAS
29/03/2012,17:00,HURTOPERSONAS
29/03/2012,17:30,HURTOPERSONAS
30/03/2012,13:15,HURTOPERSONAS
30/03/2012,8:30,HURTOPERSONAS
30/03/2012,8:40,HURTOPERSONAS
30/03/2012,22:00,HURTOPERSONAS
30/03/2012,0:00,HURTOPERSONAS
31/03/2012,13:20,HURTOPERSONAS
31/03/2012,16:00,HURTOPERSONAS
31/03/2012,11:50,HURTOPERSONAS
31/03/2012,14:30,HURTOPERSONAS
01/04/2012,0:00,HURTOPERSONAS
01/04/2012,20:30,HURTOPERSONAS
01/04/2012,0:00,HURTOPERSONAS
01/04/2012,0:00,HURTOPERSONAS
01/04/2012,11:00,HURTOPERSONAS
27/03/2012,11:00,HURTOPERSONAS
01/04/2012,10:00,HURTOPERSONAS
01/04/2012,12:50,HURTOPERSONAS
02/04/2012,9:00,HURTOPERSONAS
03/04/2012,10:30,HURTOPERSONAS
03/04/2012,11:00,HURTOPERSONAS
03/04/2012,18:05,HURTOPERSONAS
03/04/2012,14:00,HURTOPERSONAS
03/04/2012,0:00,HURTOPERSONAS
03/04/2012,11:00,HURTOPERSONAS
05/04/2012,0:00,HURTOPERSONAS
05/04/2012,0:00,HURTOPERSONAS
07/04/2012,8:00,HURTOPERSONAS
07/04/2012,16:10,HURTOPERSONAS
08/04/2012,0:00,HURTOPERSONAS
08/04/2012,18:00,HURTOPERSONAS
08/04/2012,0:00,HURTOPERSONAS
08/04/2012,1:58,HURTOPERSONAS
09/04/2012,0:00,HURTOPERSONAS
09/04/2012,16:00,HURTOPERSONAS
09/04/2012,10:27,HURTOPERSONAS
09/04/2012,19:10,HURTOPERSONAS
10/04/2012,8:00,HURTOPERSONAS
10/04/2012,0:00,HURTOPERSONAS
11/04/2012,12:30,HURTOPERSONAS
11/04/2012,13:30,HURTOPERSONAS
11/04/2012,16:00,HURTOPERSONAS
04/04/2012,15:30,HURTOPERSONAS
11/04/2012,10:30,HURTOPERSONAS
12/04/2012,0:00,HURTOPERSONAS
12/04/2012,9:30,HURTOPERSONAS
13/04/2012,0:00,HURTOPERSONAS
13/04/2012,16:32,HURTOPERSONAS
14/04/2012,0:00,HURTOPERSONAS
14/04/2012,16:00,HURTOPERSONAS
14/04/2012,12:30,HURTOPERSONAS
14/04/2012,10:28,HURTOPERSONAS
15/04/2012,22:30,HURTOPERSONAS
16/04/2012,7:00,HURTOPERSONAS
16/04/2012,12:15,HURTOPERSONAS
16/04/2012,19:15,HURTOPERSONAS
16/04/2012,16:57,HURTOPERSONAS
17/04/2012,10:00,HURTOPERSONAS
17/04/2012,22:00,HURTOPERSONAS
17/04/2012,14:00,HURTOPERSONAS
17/04/2012,12:00,HURTOPERSONAS
18/04/2012,11:15,HURTOPERSONAS
18/04/2012,0:00,HURTOPERSONAS
18/04/2012,0:00,HURTOPERSONAS
18/04/2012,15:45,HURTOPERSONAS
18/04/2012,0:00,HURTOPERSONAS
18/04/2012,14:00,HURTOPERSONAS
19/04/2012,12:50,HURTOPERSONAS
20/04/2012,18:30,HURTOPERSONAS
20/04/2012,16:45,HURTOPERSONAS
21/04/2012,0:00,HURTOPERSONAS
22/04/2012,13:30,HURTOPERSONAS
22/04/2012,15:00,HURTOPERSONAS
22/04/2012,21:00,HURTOPERSONAS
22/04/2012,14:10,HURTOPERSONAS
23/04/2012,0:00,HURTOPERSONAS
23/04/2012,0:00,HURTOPERSONAS
23/04/2012,17:14,HURTOPERSONAS
23/04/2012,0:00,HURTOPERSONAS
24/04/2012,11:50,HURTOPERSONAS
24/04/2012,0:00,HURTOPERSONAS
24/04/2012,0:00,HURTOPERSONAS
24/04/2012,11:50,HURTOPERSONAS
24/04/2012,0:00,HURTOPERSONAS
24/04/2012,0:00,HURTOPERSONAS
24/04/2012,11:30,HURTOPERSONAS
24/04/2012,9:10,HURTOPERSONAS
25/04/2012,11:30,HURTOPERSONAS
25/04/2012,13:00,HURTOPERSONAS
25/04/2012,0:00,HURTOPERSONAS
26/04/2012,20:30,HURTOPERSONAS
26/04/2012,16:00,HURTOPERSONAS
27/04/2012,19:35,HURTOPERSONAS
27/04/2012,22:05,HURTOPERSONAS
27/04/2012,8:00,HURTOPERSONAS
27/04/2012,4:30,HURTOPERSONAS
27/04/2012,12:00,HURTOPERSONAS
27/04/2012,1:00,HURTOPERSONAS
28/04/2012,8:00,HURTOPERSONAS
28/04/2012,16:00,HURTOPERSONAS
28/04/2012,0:00,HURTOPERSONAS
29/04/2012,13:00,HURTOPERSONAS
29/04/2012,15:30,HURTOPERSONAS
01/05/2012,11:00,HURTOPERSONAS
01/05/2012,12:03,HURTOPERSONAS
01/05/2012,0:00,HURTOPERSONAS
01/05/2012,0:00,HURTOPERSONAS
02/05/2012,0:00,HURTOPERSONAS
02/05/2012,11:15,HURTOPERSONAS
02/05/2012,0:00,HURTOPERSONAS
02/05/2012,18:04,HURTOPERSONAS
02/05/2012,13:00,HURTOPERSONAS
02/05/2012,1:00,HURTOPERSONAS
02/05/2012,10:00,HURTOPERSONAS
03/05/2012,22:50,HURTOPERSONAS
03/05/2012,0:00,HURTOPERSONAS
04/05/2012,6:00,HURTOPERSONAS
05/05/2012,12:30,HURTOPERSONAS
05/05/2012,7:25,HURTOPERSONAS
06/05/2012,9:00,HURTOPERSONAS
06/05/2012,17:35,HURTOPERSONAS
06/05/2012,19:00,HURTOPERSONAS
07/05/2012,0:00,HURTOPERSONAS
07/05/2012,21:30,HURTOPERSONAS
08/05/2012,9:30,HURTOPERSONAS
08/05/2012,0:00,HURTOPERSONAS
08/05/2012,0:00,HURTOPERSONAS
09/05/2012,17:30,HURTOPERSONAS
09/05/2012,18:30,HURTOPERSONAS
09/05/2012,0:00,HURTOPERSONAS
09/05/2012,20:35,HURTOPERSONAS
09/05/2012,11:30,HURTOPERSONAS
09/05/2012,14:30,HURTOPERSONAS
09/05/2012,20:00,HURTOPERSONAS
09/05/2012,15:00,HURTOPERSONAS
10/05/2012,10:25,HURTOPERSONAS
10/05/2012,7:20,HURTOPERSONAS
10/05/2012,0:00,HURTOPERSONAS
10/05/2012,0:00,HURTOPERSONAS
10/05/2012,21:00,HURTOPERSONAS
10/05/2012,10:30,HURTOPERSONAS
10/05/2012,13:40,HURTOPERSONAS
10/05/2012,0:00,HURTOPERSONAS
10/05/2012,0:00,HURTOPERSONAS
11/05/2012,18:00,HURTOPERSONAS
11/05/2012,18:30,HURTOPERSONAS
11/05/2012,9:00,HURTOPERSONAS
12/05/2012,0:00,HURTOPERSONAS
12/05/2012,0:00,HURTOPERSONAS
12/05/2012,10:40,HURTOPERSONAS
12/05/2012,0:00,HURTOPERSONAS
12/05/2012,11:45,HURTOPERSONAS
12/05/2012,16:00,HURTOPERSONAS
12/05/2012,9:45,HURTOPERSONAS
12/05/2012,12:00,HURTOPERSONAS
12/05/2012,17:00,HURTOPERSONAS
12/05/2012,10:00,HURTOPERSONAS
12/05/2012,15:30,HURTOPERSONAS
12/05/2012,14:30,HURTOPERSONAS
12/05/2012,16:10,HURTOPERSONAS
13/05/2012,0:00,HURTOPERSONAS
14/05/2012,18:58,HURTOPERSONAS
14/05/2012,10:00,HURTOPERSONAS
14/05/2012,11:30,HURTOPERSONAS
14/05/2012,11:00,HURTOPERSONAS
14/05/2012,14:00,HURTOPERSONAS
15/05/2012,0:00,HURTOPERSONAS
15/05/2012,0:00,HURTOPERSONAS
26/05/2012,13:30,HURTOPERSONAS
15/05/2012,0:00,HURTOPERSONAS
15/05/2012,0:00,HURTOPERSONAS
15/05/2012,20:45,HURTOPERSONAS
16/05/2012,0:00,HURTOPERSONAS
16/05/2012,11:30,HURTOPERSONAS
16/05/2012,8:30,HURTOPERSONAS
16/05/2012,11:00,HURTOPERSONAS
16/05/2012,0:00,HURTOPERSONAS
16/05/2012,19:40,HURTOPERSONAS
16/05/2012,16:00,HURTOPERSONAS
16/05/2012,0:30,HURTOPERSONAS
17/05/2012,0:00,HURTOPERSONAS
17/05/2012,15:30,HURTOPERSONAS
17/05/2012,0:00,HURTOPERSONAS
18/05/2012,10:00,HURTOPERSONAS
